COUNTY_CODE,STATENAME,COUNTY,MA_REGION_CODE,MA_REGION,PDP_REGION_CODE,PDP_REGION
17890,Kansas,SHERIDAN,18,Kansas and Oklahoma,24,Kansas
17900,Kansas,SHERMAN,18,Kansas and Oklahoma,24,Kansas
17910,Kansas,SMITH,18,Kansas and Oklahoma,24,Kansas
17920,Kansas,STAFFORD,18,Kansas and Oklahoma,24,Kansas
17921,Kansas,STANTON,18,Kansas and Oklahoma,24,Kansas
17940,Kansas,STEVENS,18,Kansas and Oklahoma,24,Kansas
17950,Kansas,SUMNER,18,Kansas and Oklahoma,24,Kansas
17960,Kansas,THOMAS,18,Kansas and Oklahoma,24,Kansas
17970,Kansas,TREGO,18,Kansas and Oklahoma,24,Kansas
17980,Kansas,WABAUNSEE,18,Kansas and Oklahoma,24,Kansas
17981,Kansas,WALLACE,18,Kansas and Oklahoma,24,Kansas
17982,Kansas,WASHINGTON,18,Kansas and Oklahoma,24,Kansas
17983,Kansas,WICHITA,18,Kansas and Oklahoma,24,Kansas
17984,Kansas,WILSON,18,Kansas and Oklahoma,24,Kansas
17985,Kansas,WOODSON,18,Kansas and Oklahoma,24,Kansas
17986,Kansas,WYANDOTTE,18,Kansas and Oklahoma,24,Kansas
17999,Kansas, ,18,Kansas and Oklahoma,24,Kansas
18000,Kentucky,ADAIR,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18010,Kentucky,ALLEN,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18020,Kentucky,ANDERSON,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18030,Kentucky,BALLARD,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18040,Kentucky,BARREN,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18050,Kentucky,BATH,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18060,Kentucky,BELL,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18070,Kentucky,BOONE,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18080,Kentucky,BOURBON,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18090,Kentucky,BOYD,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18100,Kentucky,BOYLE,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18110,Kentucky,BRACKEN,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18120,Kentucky,BREATHITT,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18130,Kentucky,BRECKINRIDGE,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18140,Kentucky,BULLITT,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18150,Kentucky,BUTLER,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18160,Kentucky,CALDWELL,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18170,Kentucky,CALLOWAY,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18180,Kentucky,CAMPBELL,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18190,Kentucky,CARLISLE,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18191,Kentucky,CARROLL,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18210,Kentucky,CARTER,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18220,Kentucky,CASEY,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18230,Kentucky,CHRISTIAN,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18240,Kentucky,CLARK,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18250,Kentucky,CLAY,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18260,Kentucky,CLINTON,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18270,Kentucky,CRITTENDEN,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18271,Kentucky,CUMBERLAND,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18290,Kentucky,DAVIESS,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18291,Kentucky,EDMONSON,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18310,Kentucky,ELLIOTT,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18320,Kentucky,ESTILL,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18330,Kentucky,FAYETTE,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18340,Kentucky,FLEMING,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18350,Kentucky,FLOYD,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18360,Kentucky,FRANKLIN,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18361,Kentucky,FULTON,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18362,Kentucky,GALLATIN,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18390,Kentucky,GARRARD,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18400,Kentucky,GRANT,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18410,Kentucky,GRAVES,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18420,Kentucky,GRAYSON,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18421,Kentucky,GREEN,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18440,Kentucky,GREENUP,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18450,Kentucky,HANCOCK,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18460,Kentucky,HARDIN,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18470,Kentucky,HARLAN,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18480,Kentucky,HARRISON,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18490,Kentucky,HART,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18500,Kentucky,HENDERSON,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18510,Kentucky,HENRY,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18511,Kentucky,HICKMAN,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18530,Kentucky,HOPKINS,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18540,Kentucky,JACKSON,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18550,Kentucky,JEFFERSON,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18560,Kentucky,JESSAMINE,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18570,Kentucky,JOHNSON,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18580,Kentucky,KENTON,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18590,Kentucky,KNOTT,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18600,Kentucky,KNOX,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18610,Kentucky,LARUE,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18620,Kentucky,LAUREL,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18630,Kentucky,LAWRENCE,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18640,Kentucky,LEE,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18650,Kentucky,LESLIE,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18660,Kentucky,LETCHER,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18670,Kentucky,LEWIS,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18680,Kentucky,LINCOLN,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18690,Kentucky,LIVINGSTON,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18700,Kentucky,LOGAN,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18710,Kentucky,LYON,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18720,Kentucky,MCCRACKEN,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18730,Kentucky,MCCREARY,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18740,Kentucky,MCLEAN,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18750,Kentucky,MADISON,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18760,Kentucky,MAGOFFIN,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18770,Kentucky,MARION,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18780,Kentucky,MARSHALL,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18790,Kentucky,MARTIN,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18800,Kentucky,MASON,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18801,Kentucky,MEADE,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18802,Kentucky,MENIFEE,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18830,Kentucky,MERCER,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18831,Kentucky,METCALFE,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18850,Kentucky,MONROE,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18860,Kentucky,MONTGOMERY,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18861,Kentucky,MORGAN,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18880,Kentucky,MUHLENBERG,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18890,Kentucky,NELSON,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18900,Kentucky,NICHOLAS,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18910,Kentucky,OHIO,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18920,Kentucky,OLDHAM,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18930,Kentucky,OWEN,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18931,Kentucky,OWSLEY,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18932,Kentucky,PENDLETON,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18960,Kentucky,PERRY,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18970,Kentucky,PIKE,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18971,Kentucky,POWELL,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18972,Kentucky,PULASKI,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18973,Kentucky,ROBERTSON,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18974,Kentucky,ROCKCASTLE,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18975,Kentucky,ROWAN,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18976,Kentucky,RUSSELL,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18977,Kentucky,SCOTT,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18978,Kentucky,SHELBY,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18979,Kentucky,SIMPSON,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18980,Kentucky,SPENCER,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18981,Kentucky,TAYLOR,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18982,Kentucky,TODD,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18983,Kentucky,TRIGG,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18984,Kentucky,TRIMBLE,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18985,Kentucky,UNION,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18986,Kentucky,WARREN,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18987,Kentucky,WASHINGTON,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18988,Kentucky,WAYNE,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18989,Kentucky,WEBSTER,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18990,Kentucky,WHITLEY,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18991,Kentucky,WOLFE,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18992,Kentucky,WOODFORD,13,Indiana and Kentucky,15,"Indiana, Kentucky"
18999,Kentucky, ,13,Indiana and Kentucky,15,"Indiana, Kentucky"
19000,Louisiana,ACADIA,16,Louisiana and Mississippi,21,Louisiana
19010,Louisiana,ALLEN,16,Louisiana and Mississippi,21,Louisiana
19020,Louisiana,ASCENSION,16,Louisiana and Mississippi,21,Louisiana
19030,Louisiana,ASSUMPTION,16,Louisiana and Mississippi,21,Louisiana
19040,Louisiana,AVOYELLES,16,Louisiana and Mississippi,21,Louisiana
19050,Louisiana,BEAUREGARD,16,Louisiana and Mississippi,21,Louisiana
19060,Louisiana,BIENVILLE,16,Louisiana and Mississippi,21,Louisiana
19070,Louisiana,BOSSIER,16,Louisiana and Mississippi,21,Louisiana
19080,Louisiana,CADDO,16,Louisiana and Mississippi,21,Louisiana
19090,Louisiana,CALCASIEU,16,Louisiana and Mississippi,21,Louisiana
19100,Louisiana,CALDWELL,16,Louisiana and Mississippi,21,Louisiana
19110,Louisiana,CAMERON,16,Louisiana and Mississippi,21,Louisiana
19120,Louisiana,CATAHOULA,16,Louisiana and Mississippi,21,Louisiana
19130,Louisiana,CLAIBORNE,16,Louisiana and Mississippi,21,Louisiana
19140,Louisiana,CONCORDIA,16,Louisiana and Mississippi,21,Louisiana
19150,Louisiana,DE SOTO,16,Louisiana and Mississippi,21,Louisiana
19160,Louisiana,EAST BATON ROUGE,16,Louisiana and Mississippi,21,Louisiana
19170,Louisiana,EAST CARROLL,16,Louisiana and Mississippi,21,Louisiana
19180,Louisiana,EAST FELICIANA,16,Louisiana and Mississippi,21,Louisiana
19190,Louisiana,EVANGELINE,16,Louisiana and Mississippi,21,Louisiana
19200,Louisiana,FRANKLIN,16,Louisiana and Mississippi,21,Louisiana
19210,Louisiana,GRANT,16,Louisiana and Mississippi,21,Louisiana
19220,Louisiana,IBERIA,16,Louisiana and Mississippi,21,Louisiana
19230,Louisiana,IBERVILLE,16,Louisiana and Mississippi,21,Louisiana
19240,Louisiana,JACKSON,16,Louisiana and Mississippi,21,Louisiana
19250,Louisiana,JEFFERSON,16,Louisiana and Mississippi,21,Louisiana
19260,Louisiana,JEFFERSON DAVIS,16,Louisiana and Mississippi,21,Louisiana
19270,Louisiana,LAFAYETTE,16,Louisiana and Mississippi,21,Louisiana
19280,Louisiana,LAFOURCHE,16,Louisiana and Mississippi,21,Louisiana
19290,Louisiana,LA SALLE,16,Louisiana and Mississippi,21,Louisiana
19300,Louisiana,LINCOLN,16,Louisiana and Mississippi,21,Louisiana
19310,Louisiana,LIVINGSTON,16,Louisiana and Mississippi,21,Louisiana
19320,Louisiana,MADISON,16,Louisiana and Mississippi,21,Louisiana
19330,Louisiana,MOREHOUSE,16,Louisiana and Mississippi,21,Louisiana
19340,Louisiana,NATCHITOCHES,16,Louisiana and Mississippi,21,Louisiana
19350,Louisiana,ORLEANS,16,Louisiana and Mississippi,21,Louisiana
19360,Louisiana,OUACHITA,16,Louisiana and Mississippi,21,Louisiana
19370,Louisiana,PLAQUEMINES,16,Louisiana and Mississippi,21,Louisiana
19380,Louisiana,POINTE COUPEE,16,Louisiana and Mississippi,21,Louisiana
19390,Louisiana,RAPIDES,16,Louisiana and Mississippi,21,Louisiana
19400,Louisiana,RED RIVER,16,Louisiana and Mississippi,21,Louisiana
19410,Louisiana,RICHLAND,16,Louisiana and Mississippi,21,Louisiana
19420,Louisiana,SABINE,16,Louisiana and Mississippi,21,Louisiana
19430,Louisiana,SAINT BERNARD,16,Louisiana and Mississippi,21,Louisiana
19440,Louisiana,SAINT CHARLES,16,Louisiana and Mississippi,21,Louisiana
19450,Louisiana,SAINT HELENA,16,Louisiana and Mississippi,21,Louisiana
19460,Louisiana,SAINT JAMES,16,Louisiana and Mississippi,21,Louisiana
19470,Louisiana,ST JOHN THE BAPTIST,16,Louisiana and Mississippi,21,Louisiana
19480,Louisiana,SAINT LANDRY,16,Louisiana and Mississippi,21,Louisiana
19490,Louisiana,SAINT MARTIN,16,Louisiana and Mississippi,21,Louisiana
19500,Louisiana,SAINT MARY,16,Louisiana and Mississippi,21,Louisiana
19510,Louisiana,SAINT TAMMANY,16,Louisiana and Mississippi,21,Louisiana
19520,Louisiana,TANGIPAHOA,16,Louisiana and Mississippi,21,Louisiana
19530,Louisiana,TENSAS,16,Louisiana and Mississippi,21,Louisiana
19540,Louisiana,TERREBONNE,16,Louisiana and Mississippi,21,Louisiana
19550,Louisiana,UNION,16,Louisiana and Mississippi,21,Louisiana
19560,Louisiana,VERMILION,16,Louisiana and Mississippi,21,Louisiana
19570,Louisiana,VERNON,16,Louisiana and Mississippi,21,Louisiana
19580,Louisiana,WASHINGTON,16,Louisiana and Mississippi,21,Louisiana
19590,Louisiana,WEBSTER,16,Louisiana and Mississippi,21,Louisiana
19600,Louisiana,WEST BATON ROUGE,16,Louisiana and Mississippi,21,Louisiana
19610,Louisiana,WEST CARROLL,16,Louisiana and Mississippi,21,Louisiana
19620,Louisiana,WEST FELICIANA,16,Louisiana and Mississippi,21,Louisiana
19630,Louisiana,WINN,16,Louisiana and Mississippi,21,Louisiana
19999,Louisiana, ,16,Louisiana and Mississippi,21,Louisiana
20000,Maine,ANDROSCOGGIN,1,Northern New England (New Hampshire and Maine),1,Northern New England (New Hampshire and Maine)
20010,Maine,AROOSTOOK,1,Northern New England (New Hampshire and Maine),1,Northern New England (New Hampshire and Maine)
20020,Maine,CUMBERLAND,1,Northern New England (New Hampshire and Maine),1,Northern New England (New Hampshire and Maine)
20030,Maine,FRANKLIN,1,Northern New England (New Hampshire and Maine),1,Northern New England (New Hampshire and Maine)
20040,Maine,HANCOCK,1,Northern New England (New Hampshire and Maine),1,Northern New England (New Hampshire and Maine)
20050,Maine,KENNEBEC,1,Northern New England (New Hampshire and Maine),1,Northern New England (New Hampshire and Maine)
20060,Maine,KNOX,1,Northern New England (New Hampshire and Maine),1,Northern New England (New Hampshire and Maine)
20070,Maine,LINCOLN,1,Northern New England (New Hampshire and Maine),1,Northern New England (New Hampshire and Maine)
20080,Maine,OXFORD,1,Northern New England (New Hampshire and Maine),1,Northern New England (New Hampshire and Maine)
20090,Maine,PENOBSCOT,1,Northern New England (New Hampshire and Maine),1,Northern New England (New Hampshire and Maine)
20100,Maine,PISCATAQUIS,1,Northern New England (New Hampshire and Maine),1,Northern New England (New Hampshire and Maine)
20110,Maine,SAGADAHOC,1,Northern New England (New Hampshire and Maine),1,Northern New England (New Hampshire and Maine)
20120,Maine,SOMERSET,1,Northern New England (New Hampshire and Maine),1,Northern New England (New Hampshire and Maine)
20130,Maine,WALDO,1,Northern New England (New Hampshire and Maine),1,Northern New England (New Hampshire and Maine)
20140,Maine,WASHINGTON,1,Northern New England (New Hampshire and Maine),1,Northern New England (New Hampshire and Maine)
20150,Maine,YORK,1,Northern New England (New Hampshire and Maine),1,Northern New England (New Hampshire and Maine)
20999,Maine, ,1,Northern New England (New Hampshire and Maine),1,Northern New England (New Hampshire and Maine)
21000,Maryland,ALLEGANY,5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)",5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)"
21010,Maryland,ANNE ARUNDEL,5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)",5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)"
21020,Maryland,BALTIMORE,5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)",5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)"
21030,Maryland,BALTIMORE CITY,5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)",5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)"
21040,Maryland,CALVERT,5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)",5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)"
21050,Maryland,CAROLINE,5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)",5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)"
21060,Maryland,CARROLL,5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)",5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)"
21070,Maryland,CECIL,5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)",5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)"
21080,Maryland,CHARLES,5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)",5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)"
21090,Maryland,DORCHESTER,5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)",5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)"
21100,Maryland,FREDERICK,5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)",5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)"
21110,Maryland,GARRETT,5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)",5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)"
21120,Maryland,HARFORD,5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)",5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)"
21130,Maryland,HOWARD,5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)",5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)"
21140,Maryland,KENT,5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)",5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)"
21150,Maryland,MONTGOMERY,5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)",5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)"
21160,Maryland,PRINCE GEORGES,5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)",5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)"
21170,Maryland,QUEEN ANNES,5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)",5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)"
21180,Maryland,SAINT MARYS,5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)",5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)"
21190,Maryland,SOMERSET,5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)",5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)"
21200,Maryland,TALBOT,5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)",5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)"
21210,Maryland,WASHINGTON,5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)",5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)"
21220,Maryland,WICOMICO,5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)",5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)"
21230,Maryland,WORCESTER,5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)",5,"Mid-Atlantic (Delaware, District of Columbia and Maryland)"
