"""ZIPCODE"""," ""LATITUDE"""," ""LONGITUDE"""," ""CITY"""," ""STATE""","""STATENAME"""," ""COUNTY"""," ""ZIPCLASS"""
05050,44.46239,-72.135804,MC INDOE FALLS,VT,Vermont,CALEDONIA,PO BOX ONLY
05051,44.068284,-72.118739,NEWBURY,VT,Vermont,ORANGE,STANDARD
05052,43.591324,-72.34903,NORTH HARTLAND,VT,Vermont,WINDSOR,STANDARD
05053,43.709919,-72.511882,NORTH POMFRET,VT,Vermont,WINDSOR,STANDARD
05054,43.995961,-72.411393,NORTH THETFORD,VT,Vermont,ORANGE,PO BOX ONLY
05055,43.717918,-72.3612,NORWICH,VT,Vermont,WINDSOR,STANDARD
05056,43.526289,-72.724848,PLYMOUTH,VT,Vermont,WINDSOR,STANDARD
05058,43.995961,-72.411393,POST MILLS,VT,Vermont,ORANGE,STANDARD
05059,43.664059,-72.433116,QUECHEE,VT,Vermont,WINDSOR,PO BOX ONLY
05060,43.985803,-72.694098,RANDOLPH,VT,Vermont,ORANGE,STANDARD
05061,43.928552,-72.569113,RANDOLPH CENTER,VT,Vermont,ORANGE,STANDARD
05062,43.47559,-72.572818,READING,VT,Vermont,WINDSOR,STANDARD
05065,43.777365,-72.407132,SHARON,VT,Vermont,WINDSOR,STANDARD
05067,43.697055,-72.508042,SOUTH POMFRET,VT,Vermont,WINDSOR,STANDARD
05068,43.777096,-72.528249,SOUTH ROYALTON,VT,Vermont,WINDSOR,STANDARD
05069,44.19779,-72.110362,SOUTH RYEGATE,VT,Vermont,CALEDONIA,STANDARD
05070,43.844018,-72.378546,SOUTH STRAFFORD,VT,Vermont,ORANGE,STANDARD
05071,43.565888,-72.534106,SOUTH WOODSTOCK,VT,Vermont,WINDSOR,STANDARD
05072,43.892586,-72.369563,STRAFFORD,VT,Vermont,ORANGE,STANDARD
05073,43.630897,-72.48908,TAFTSVILLE,VT,Vermont,WINDSOR,STANDARD
05074,43.995961,-72.411393,THETFORD,VT,Vermont,ORANGE,PO BOX ONLY
05075,43.854018,-72.254614,THETFORD CENTER,VT,Vermont,ORANGE,STANDARD
05076,43.995961,-72.411393,EAST CORINTH,VT,Vermont,ORANGE,STANDARD
05077,43.895465,-72.473372,TUNBRIDGE,VT,Vermont,ORANGE,STANDARD
05079,43.952586,-72.311252,VERSHIRE,VT,Vermont,ORANGE,STANDARD
05081,44.119395,-72.088869,WELLS RIVER,VT,Vermont,ORANGE,STANDARD
05083,43.995961,-72.411393,WEST FAIRLEE,VT,Vermont,ORANGE,STANDARD
05084,43.718535,-72.443862,WEST HARTFORD,VT,Vermont,WINDSOR,STANDARD
05085,43.995961,-72.411393,WEST NEWBURY,VT,Vermont,ORANGE,PO BOX ONLY
05086,44.115326,-72.317918,WEST TOPSHAM,VT,Vermont,ORANGE,STANDARD
05088,43.673484,-72.31196,WILDER,VT,Vermont,WINDSOR,PO BOX ONLY
05089,43.5181,-72.418059,WINDSOR,VT,Vermont,WINDSOR,STANDARD
05091,43.631348,-72.512835,WOODSTOCK,VT,Vermont,WINDSOR,STANDARD
05101,43.171185,-72.623106,BELLOWS FALLS,VT,Vermont,WINDHAM,STANDARD
05141,42.99467,-72.720362,CAMBRIDGEPORT,VT,Vermont,WINDHAM,STANDARD
05142,43.402135,-72.583854,CAVENDISH,VT,Vermont,WINDSOR,STANDARD
05143,43.298315,-72.667167,CHESTER,VT,Vermont,WINDSOR,STANDARD
05144,43.592039,-72.588407,CHESTER DEPOT,VT,Vermont,WINDSOR,STANDARD
05146,43.179936,-72.605636,GRAFTON,VT,Vermont,WINDHAM,STANDARD
05148,43.228101,-72.787995,LONDONDERRY,VT,Vermont,WINDHAM,STANDARD
05149,43.376744,-72.706913,LUDLOW,VT,Vermont,WINDSOR,STANDARD
05150,43.33803,-72.527652,NORTH SPRINGFIELD,VT,Vermont,WINDSOR,STANDARD
05151,43.409654,-72.495851,PERKINSVILLE,VT,Vermont,WINDSOR,STANDARD
05152,43.09893,-73.034944,PERU,VT,Vermont,BENNINGTON,STANDARD
05153,43.439854,-72.620659,PROCTORSVILLE,VT,Vermont,WINDSOR,STANDARD
05154,43.164738,-72.53194,SAXTONS RIVER,VT,Vermont,WINDHAM,STANDARD
05155,43.169854,-72.851525,SOUTH LONDONDERRY,VT,Vermont,WINDHAM,STANDARD
05156,43.40971,-72.586064,SPRINGFIELD,VT,Vermont,WINDSOR,STANDARD
05158,43.082635,-72.474882,WESTMINSTER,VT,Vermont,WINDHAM,STANDARD
05159,43.093972,-72.456492,WESTMINSTER STATION,VT,Vermont,WINDHAM,PO BOX ONLY
05161,43.316142,-72.739715,WESTON,VT,Vermont,WINDSOR,STANDARD
05201,42.934076,-73.105382,BENNINGTON,VT,Vermont,BENNINGTON,STANDARD
05250,43.065719,-73.134727,ARLINGTON,VT,Vermont,BENNINGTON,STANDARD
05251,43.261817,-73.139173,DORSET,VT,Vermont,BENNINGTON,STANDARD
05252,43.069409,-73.165898,EAST ARLINGTON,VT,Vermont,BENNINGTON,STANDARD
05253,43.182502,-73.065443,EAST DORSET,VT,Vermont,BENNINGTON,STANDARD
05254,43.177204,-73.045787,MANCHESTER,VT,Vermont,BENNINGTON,PO BOX ONLY
05255,43.169289,-73.047358,MANCHESTER CENTER,VT,Vermont,BENNINGTON,STANDARD
05257,42.966471,-73.250529,NORTH BENNINGTON,VT,Vermont,BENNINGTON,STANDARD
05260,42.829469,-73.262496,NORTH POWNAL,VT,Vermont,BENNINGTON,STANDARD
05261,42.790682,-73.201254,POWNAL,VT,Vermont,BENNINGTON,STANDARD
05262,42.979702,-73.192929,SHAFTSBURY,VT,Vermont,BENNINGTON,STANDARD
05301,42.884281,-72.760753,BRATTLEBORO,VT,Vermont,WINDHAM,STANDARD
05302,42.99467,-72.720362,BRATTLEBORO,VT,Vermont,WINDHAM,STANDARD
05303,42.99467,-72.720362,BRATTLEBORO,VT,Vermont,WINDHAM,STANDARD
05304,42.99467,-72.720362,BRATTLEBORO,VT,Vermont,WINDHAM,STANDARD
05340,43.16409,-72.91514,BONDVILLE,VT,Vermont,BENNINGTON,STANDARD
05341,42.968046,-72.812012,EAST DOVER,VT,Vermont,WINDHAM,STANDARD
05342,42.795363,-72.817838,JACKSONVILLE,VT,Vermont,WINDHAM,STANDARD
05343,43.012776,-72.767275,JAMAICA,VT,Vermont,WINDHAM,STANDARD
05344,42.99467,-72.720362,MARLBORO,VT,Vermont,WINDHAM,PO BOX ONLY
05345,43.013138,-72.678725,NEWFANE,VT,Vermont,WINDHAM,STANDARD
05346,43.016096,-72.534025,PUTNEY,VT,Vermont,WINDHAM,STANDARD
05350,42.785591,-72.971932,READSBORO,VT,Vermont,BENNINGTON,STANDARD
05351,42.939071,-72.72923,SOUTH NEWFANE,VT,Vermont,WINDHAM,STANDARD
05352,42.782616,-73.067501,STAMFORD,VT,Vermont,BENNINGTON,STANDARD
05353,43.070341,-72.672991,TOWNSHEND,VT,Vermont,WINDHAM,STANDARD
05354,42.773711,-72.520166,VERNON,VT,Vermont,WINDHAM,STANDARD
05355,43.00476,-72.792004,WARDSBORO,VT,Vermont,WINDHAM,STANDARD
05356,43.013041,-72.793787,WEST DOVER,VT,Vermont,WINDHAM,STANDARD
05357,42.957233,-72.62408,WEST DUMMERSTON,VT,Vermont,WINDHAM,PO BOX ONLY
05358,42.766519,-72.745723,WEST HALIFAX,VT,Vermont,WINDHAM,STANDARD
05359,43.133864,-72.714573,WEST TOWNSHEND,VT,Vermont,WINDHAM,STANDARD
05360,43.050937,-72.825636,WEST WARDSBORO,VT,Vermont,WINDHAM,STANDARD
05361,42.78318,-72.867891,WHITINGHAM,VT,Vermont,WINDHAM,STANDARD
05362,42.975027,-72.673566,WILLIAMSVILLE,VT,Vermont,WINDHAM,STANDARD
05363,42.944039,-72.727518,WILMINGTON,VT,Vermont,WINDHAM,STANDARD
05401,44.507404,-73.151384,BURLINGTON,VT,Vermont,CHITTENDEN,STANDARD
05402,44.442117,-73.082525,BURLINGTON,VT,Vermont,CHITTENDEN,STANDARD
05403,44.448119,-73.098238,SOUTH BURLINGTON,VT,Vermont,CHITTENDEN,STANDARD
05404,44.498032,-73.182158,WINOOSKI,VT,Vermont,CHITTENDEN,STANDARD
05405,44.442117,-73.082525,BURLINGTON,VT,Vermont,CHITTENDEN,UNIQUE
05406,44.442117,-73.082525,BURLINGTON,VT,Vermont,CHITTENDEN,STANDARD
05407,44.442117,-73.082525,SOUTH BURLINGTON,VT,Vermont,CHITTENDEN,STANDARD
05439,44.49518,-73.165092,COLCHESTER,VT,Vermont,CHITTENDEN,UNIQUE
05440,44.93606,-73.289065,ALBURG,VT,Vermont,GRAND ISLE,STANDARD
05441,44.836967,-72.92169,BAKERSFIELD,VT,Vermont,FRANKLIN,STANDARD
05442,44.724842,-72.701554,BELVIDERE CENTER,VT,Vermont,LAMOILLE,STANDARD
05443,44.157814,-73.071813,BRISTOL,VT,Vermont,ADDISON,STANDARD
05444,44.62218,-72.881162,CAMBRIDGE,VT,Vermont,LAMOILLE,STANDARD
05445,44.31658,-73.226034,CHARLOTTE,VT,Vermont,CHITTENDEN,STANDARD
05446,44.535557,-73.103897,COLCHESTER,VT,Vermont,CHITTENDEN,STANDARD
05447,44.824855,-72.895849,EAST BERKSHIRE,VT,Vermont,FRANKLIN,STANDARD
05448,44.741186,-72.882683,EAST FAIRFIELD,VT,Vermont,FRANKLIN,STANDARD
05449,44.442117,-73.082525,COLCHESTER,VT,Vermont,CHITTENDEN,STANDARD
05450,44.902044,-72.782425,ENOSBURG FALLS,VT,Vermont,FRANKLIN,STANDARD
05451,44.50835,-73.050271,ESSEX,VT,Vermont,CHITTENDEN,STANDARD
05452,44.485558,-73.025271,ESSEX JUNCTION,VT,Vermont,CHITTENDEN,STANDARD
05453,44.442117,-73.082525,ESSEX JUNCTION,VT,Vermont,CHITTENDEN,STANDARD
05454,44.733486,-72.953478,FAIRFAX,VT,Vermont,FRANKLIN,STANDARD
05455,44.816159,-72.969743,FAIRFIELD,VT,Vermont,FRANKLIN,STANDARD
05456,44.210886,-73.256629,FERRISBURG,VT,Vermont,ADDISON,STANDARD
05457,44.96038,-72.913261,FRANKLIN,VT,Vermont,FRANKLIN,STANDARD
05458,44.723391,-73.303193,GRAND ISLE,VT,Vermont,GRAND ISLE,STANDARD
05459,44.962395,-73.033062,HIGHGATE CENTER,VT,Vermont,FRANKLIN,STANDARD
05460,44.974765,-73.105205,HIGHGATE SPRINGS,VT,Vermont,FRANKLIN,PO BOX ONLY
05461,44.4553,-73.067858,HINESBURG,VT,Vermont,CHITTENDEN,STANDARD
05462,44.318091,-73.006184,HUNTINGTON,VT,Vermont,CHITTENDEN,STANDARD
05463,44.878094,-73.338597,ISLE LA MOTTE,VT,Vermont,GRAND ISLE,STANDARD
05464,44.638789,-72.82199,JEFFERSONVILLE,VT,Vermont,LAMOILLE,STANDARD
05465,44.458996,-72.955175,JERICHO,VT,Vermont,CHITTENDEN,STANDARD
05466,44.362504,-73.019801,JONESVILLE,VT,Vermont,CHITTENDEN,PO BOX ONLY
05468,44.643418,-73.121685,MILTON,VT,Vermont,CHITTENDEN,STANDARD
05469,44.240375,-73.134702,MONKTON,VT,Vermont,ADDISON,PO BOX ONLY
05470,44.824855,-72.895849,MONTGOMERY,VT,Vermont,FRANKLIN,PO BOX ONLY
05471,44.848241,-72.619812,MONTGOMERY CENTER,VT,Vermont,FRANKLIN,STANDARD
05472,44.149509,-73.197156,NEW HAVEN,VT,Vermont,ADDISON,STANDARD
05473,44.239233,-73.205939,NORTH FERRISBURG,VT,Vermont,ADDISON,STANDARD
05474,44.835274,-73.277846,NORTH HERO,VT,Vermont,GRAND ISLE,STANDARD
05476,44.952669,-72.65435,RICHFORD,VT,Vermont,FRANKLIN,STANDARD
05477,44.387289,-72.953283,RICHMOND,VT,Vermont,CHITTENDEN,STANDARD
05478,44.779982,-72.908985,SAINT ALBANS,VT,Vermont,FRANKLIN,STANDARD
05479,44.824855,-72.895849,SAINT ALBANS,VT,Vermont,FRANKLIN,UNIQUE
05481,44.824855,-72.895849,SAINT ALBANS BAY,VT,Vermont,FRANKLIN,PO BOX ONLY
05482,44.42493,-73.114047,SHELBURNE,VT,Vermont,CHITTENDEN,STANDARD
05483,44.897751,-72.961075,SHELDON,VT,Vermont,FRANKLIN,STANDARD
05485,44.905573,-72.963154,SHELDON SPRINGS,VT,Vermont,FRANKLIN,PO BOX ONLY
05486,44.738156,-73.306352,SOUTH HERO,VT,Vermont,GRAND ISLE,STANDARD
05487,44.235203,-73.02086,STARKSBORO,VT,Vermont,ADDISON,STANDARD
05488,44.902128,-72.948391,SWANTON,VT,Vermont,FRANKLIN,STANDARD
05489,44.565148,-72.907209,UNDERHILL,VT,Vermont,CHITTENDEN,STANDARD
05490,44.504656,-72.885253,UNDERHILL CENTER,VT,Vermont,CHITTENDEN,PO BOX ONLY
05491,44.145691,-73.260487,VERGENNES,VT,Vermont,ADDISON,STANDARD
05492,44.736083,-72.703199,WATERVILLE,VT,Vermont,LAMOILLE,STANDARD
05494,44.56959,-73.025541,WESTFORD,VT,Vermont,CHITTENDEN,STANDARD
05495,44.430096,-73.026735,WILLISTON,VT,Vermont,CHITTENDEN,STANDARD
05501,42.647191,-71.184202,ANDOVER,MA,Massachusetts,ESSEX,UNIQUE
05544,42.647191,-71.184202,ANDOVER,MA,Massachusetts,ESSEX,UNIQUE
05601,44.19906,-72.559638,MONTPELIER,VT,Vermont,WASHINGTON,STANDARD
05602,44.26829,-72.623619,MONTPELIER,VT,Vermont,WASHINGTON,STANDARD
05603,44.156554,-72.655892,MONTPELIER,VT,Vermont,WASHINGTON,UNIQUE
05604,44.259518,-72.585018,MONTPELIER,VT,Vermont,WASHINGTON,UNIQUE
05609,44.259518,-72.585018,MONTPELIER,VT,Vermont,WASHINGTON,UNIQUE
05620,44.259518,-72.585018,MONTPELIER,VT,Vermont,WASHINGTON,UNIQUE
05633,44.259518,-72.585018,MONTPELIER,VT,Vermont,WASHINGTON,UNIQUE
05640,44.174872,-72.502235,ADAMANT,VT,Vermont,WASHINGTON,STANDARD
05641,44.20896,-72.607693,BARRE,VT,Vermont,WASHINGTON,STANDARD
05647,44.266228,-72.530473,CABOT,VT,Vermont,WASHINGTON,STANDARD
05648,44.259518,-72.585018,CALAIS,VT,Vermont,WASHINGTON,STANDARD
05649,44.157636,-72.453261,EAST BARRE,VT,Vermont,WASHINGTON,STANDARD
05650,44.407044,-72.498572,EAST CALAIS,VT,Vermont,WASHINGTON,STANDARD
05651,44.279376,-72.49657,EAST MONTPELIER,VT,Vermont,WASHINGTON,STANDARD
05652,44.718619,-72.57821,EDEN,VT,Vermont,LAMOILLE,STANDARD
05653,44.701158,-72.479642,EDEN MILLS,VT,Vermont,LAMOILLE,STANDARD
05654,44.155438,-72.484706,GRANITEVILLE,VT,Vermont,WASHINGTON,STANDARD
05655,44.560808,-72.590031,HYDE PARK,VT,Vermont,LAMOILLE,STANDARD
05656,44.642603,-72.735911,JOHNSON,VT,Vermont,LAMOILLE,STANDARD
05657,44.599905,-72.647519,LAKE ELMORE,VT,Vermont,LAMOILLE,STANDARD
05658,44.374874,-72.329902,MARSHFIELD,VT,Vermont,WASHINGTON,STANDARD
05660,44.270817,-72.786431,MORETOWN,VT,Vermont,WASHINGTON,STANDARD
05661,44.560179,-72.615346,MORRISVILLE,VT,Vermont,LAMOILLE,STANDARD
05662,44.442001,-72.718759,MOSCOW,VT,Vermont,LAMOILLE,PO BOX ONLY
05663,44.180906,-72.678854,NORTHFIELD,VT,Vermont,WASHINGTON,STANDARD
05664,44.183536,-72.646591,NORTHFIELD FALLS,VT,Vermont,WASHINGTON,PO BOX ONLY
05665,44.67307,-72.597057,NORTH HYDE PARK,VT,Vermont,LAMOILLE,PO BOX ONLY
05666,44.259518,-72.585018,NORTH MONTPELIER,VT,Vermont,WASHINGTON,STANDARD
05667,44.283708,-72.552243,PLAINFIELD,VT,Vermont,WASHINGTON,STANDARD
05669,44.028005,-73.089655,ROXBURY,VT,Vermont,ADDISON,STANDARD
05670,44.175744,-72.50247,SOUTH BARRE,VT,Vermont,WASHINGTON,PO BOX ONLY
05671,44.259518,-72.585018,WATERBURY,VT,Vermont,WASHINGTON,UNIQUE
05672,44.535179,-72.660043,STOWE,VT,Vermont,LAMOILLE,STANDARD
05673,44.192186,-72.843868,WAITSFIELD,VT,Vermont,WASHINGTON,STANDARD
05674,44.217175,-72.820401,WARREN,VT,Vermont,WASHINGTON,STANDARD
05675,44.078238,-72.426322,WASHINGTON,VT,Vermont,ORANGE,STANDARD
05676,44.259608,-72.781143,WATERBURY,VT,Vermont,WASHINGTON,STANDARD
05677,44.389313,-72.708616,WATERBURY CENTER,VT,Vermont,WASHINGTON,STANDARD
05678,44.155782,-72.46581,WEBSTERVILLE,VT,Vermont,WASHINGTON,PO BOX ONLY
05679,44.103841,-72.526916,WILLIAMSTOWN,VT,Vermont,ORANGE,STANDARD
05680,44.539539,-72.487589,WOLCOTT,VT,Vermont,LAMOILLE,STANDARD
05681,44.259518,-72.585018,WOODBURY,VT,Vermont,WASHINGTON,STANDARD
05682,44.343536,-72.575645,WORCESTER,VT,Vermont,WASHINGTON,STANDARD
05701,43.630346,-72.93586,RUTLAND,VT,Vermont,RUTLAND,STANDARD
05702,43.412792,-72.990632,RUTLAND,VT,Vermont,RUTLAND,STANDARD
05730,43.420978,-72.828524,BELMONT,VT,Vermont,RUTLAND,STANDARD
05731,43.687677,-73.291868,BENSON,VT,Vermont,RUTLAND,STANDARD
05732,43.643723,-73.209356,BOMOSEEN,VT,Vermont,RUTLAND,STANDARD
05733,43.655139,-73.121251,BRANDON,VT,Vermont,RUTLAND,STANDARD
05734,43.982512,-73.331483,BRIDPORT,VT,Vermont,ADDISON,STANDARD
05735,43.636856,-73.126638,CASTLETON,VT,Vermont,RUTLAND,STANDARD
05736,43.594106,-73.008253,CENTER RUTLAND,VT,Vermont,RUTLAND,STANDARD
05737,43.713218,-72.925199,CHITTENDEN,VT,Vermont,RUTLAND,STANDARD
05738,43.526706,-72.869165,CUTTINGSVILLE,VT,Vermont,RUTLAND,STANDARD
05739,43.34792,-73.027985,DANBY,VT,Vermont,RUTLAND,STANDARD
05740,43.97153,-73.091416,EAST MIDDLEBURY,VT,Vermont,ADDISON,PO BOX ONLY
05741,43.592039,-72.818121,EAST POULTNEY,VT,Vermont,RUTLAND,STANDARD
05742,43.446092,-72.92087,EAST WALLINGFORD,VT,Vermont,RUTLAND,STANDARD
05743,43.634258,-73.182585,FAIR HAVEN,VT,Vermont,RUTLAND,STANDARD
05744,43.576783,-73.107352,FLORENCE,VT,Vermont,RUTLAND,STANDARD
05745,43.592039,-72.818121,FOREST DALE,VT,Vermont,RUTLAND,PO BOX ONLY
05746,43.592039,-72.588407,GAYSVILLE,VT,Vermont,WINDSOR,PO BOX ONLY
05747,44.0032,-72.817108,GRANVILLE,VT,Vermont,ADDISON,STANDARD
05748,43.907858,-72.890031,HANCOCK,VT,Vermont,ADDISON,STANDARD
05750,43.599381,-73.25104,HYDEVILLE,VT,Vermont,RUTLAND,PO BOX ONLY
05751,43.656951,-72.782713,KILLINGTON,VT,Vermont,RUTLAND,STANDARD
05753,43.991942,-73.171578,MIDDLEBURY,VT,Vermont,ADDISON,STANDARD
05757,43.478301,-73.060391,MIDDLETOWN SPRINGS,VT,Vermont,RUTLAND,STANDARD
05758,43.444535,-72.802413,MOUNT HOLLY,VT,Vermont,RUTLAND,STANDARD
05759,43.535739,-72.970114,NORTH CLARENDON,VT,Vermont,RUTLAND,STANDARD
05760,43.863158,-73.242322,ORWELL,VT,Vermont,ADDISON,STANDARD
05761,43.361439,-73.150683,PAWLET,VT,Vermont,RUTLAND,STANDARD
05762,43.592039,-72.818121,PITTSFIELD,VT,Vermont,RUTLAND,STANDARD
05763,43.72182,-72.999461,PITTSFORD,VT,Vermont,RUTLAND,STANDARD
05764,43.525395,-73.112878,POULTNEY,VT,Vermont,RUTLAND,STANDARD
05765,43.601975,-73.09589,PROCTOR,VT,Vermont,RUTLAND,STANDARD
05766,43.979315,-73.010663,RIPTON,VT,Vermont,ADDISON,STANDARD
05767,43.866832,-72.851495,ROCHESTER,VT,Vermont,WINDSOR,STANDARD
05768,43.026984,-73.055156,RUPERT,VT,Vermont,BENNINGTON,PO BOX ONLY
05769,43.920297,-73.122709,SALISBURY,VT,Vermont,ADDISON,STANDARD
05770,43.912406,-73.279162,SHOREHAM,VT,Vermont,ADDISON,STANDARD
05772,43.756978,-72.730177,STOCKBRIDGE,VT,Vermont,WINDSOR,STANDARD
05773,43.477386,-73.066066,WALLINGFORD,VT,Vermont,RUTLAND,STANDARD
05774,43.429363,-73.161826,WELLS,VT,Vermont,RUTLAND,STANDARD
05775,43.360006,-73.224211,WEST PAWLET,VT,Vermont,RUTLAND,STANDARD
05776,43.026984,-73.055156,WEST RUPERT,VT,Vermont,BENNINGTON,STANDARD
05777,43.588163,-73.065323,WEST RUTLAND,VT,Vermont,RUTLAND,STANDARD
05778,43.893982,-73.203001,WHITING,VT,Vermont,ADDISON,STANDARD
05819,44.426455,-72.114155,SAINT JOHNSBURY,VT,Vermont,CALEDONIA,STANDARD
05820,44.741679,-72.364639,ALBANY,VT,Vermont,ORLEANS,STANDARD
05821,44.313675,-72.11879,BARNET,VT,Vermont,CALEDONIA,STANDARD
05822,44.73663,-72.199084,BARTON,VT,Vermont,ORLEANS,STANDARD
05823,45.005783,-72.138347,BEEBE PLAIN,VT,Vermont,ORLEANS,PO BOX ONLY
05824,44.581613,-71.833956,CONCORD,VT,Vermont,ESSEX,STANDARD
05825,44.775607,-72.22641,COVENTRY,VT,Vermont,ORLEANS,PO BOX ONLY
05826,44.641663,-72.388928,CRAFTSBURY,VT,Vermont,ORLEANS,STANDARD
05827,44.678786,-72.35944,CRAFTSBURY COMMON,VT,Vermont,ORLEANS,STANDARD
05828,44.437306,-72.123508,DANVILLE,VT,Vermont,CALEDONIA,STANDARD
05829,44.952347,-72.218616,DERBY,VT,Vermont,ORLEANS,STANDARD
05830,44.97035,-72.036632,DERBY LINE,VT,Vermont,ORLEANS,STANDARD
05832,44.587962,-71.910223,EAST BURKE,VT,Vermont,CALEDONIA,STANDARD
05833,44.775607,-72.22641,EAST CHARLESTON,VT,Vermont,ORLEANS,STANDARD
05836,44.496356,-72.17371,EAST HARDWICK,VT,Vermont,CALEDONIA,STANDARD
05837,44.667396,-71.813465,EAST HAVEN,VT,Vermont,ESSEX,STANDARD
05838,44.468494,-71.930077,EAST SAINT JOHNSBURY,VT,Vermont,CALEDONIA,PO BOX ONLY
05839,44.679528,-72.221912,GLOVER,VT,Vermont,ORLEANS,STANDARD
05840,44.680771,-71.719436,GRANBY,VT,Vermont,ESSEX,PO BOX ONLY
05841,44.600325,-72.286556,GREENSBORO,VT,Vermont,ORLEANS,STANDARD
05842,44.775607,-72.22641,GREENSBORO BEND,VT,Vermont,ORLEANS,STANDARD
05843,44.51609,-72.309822,HARDWICK,VT,Vermont,CALEDONIA,STANDARD
05845,44.783177,-72.301139,IRASBURG,VT,Vermont,ORLEANS,STANDARD
05846,44.832535,-71.841125,ISLAND POND,VT,Vermont,ESSEX,STANDARD
05847,44.788925,-72.439455,LOWELL,VT,Vermont,ORLEANS,STANDARD
05848,44.382103,-71.919518,LOWER WATERFORD,VT,Vermont,CALEDONIA,PO BOX ONLY
05849,44.497557,-71.950519,LYNDON,VT,Vermont,CALEDONIA,PO BOX ONLY
05850,44.481915,-71.988258,LYNDON CENTER,VT,Vermont,CALEDONIA,STANDARD
05851,44.5351,-72.056557,LYNDONVILLE,VT,Vermont,CALEDONIA,STANDARD
05853,44.878704,-71.971424,MORGAN,VT,Vermont,ORLEANS,STANDARD
05855,44.907921,-72.203948,NEWPORT,VT,Vermont,ORLEANS,STANDARD
05857,44.927018,-72.299191,NEWPORT CENTER,VT,Vermont,ORLEANS,STANDARD
05858,44.512087,-71.795986,NORTH CONCORD,VT,Vermont,ESSEX,STANDARD
05859,44.937769,-72.433354,NORTH TROY,VT,Vermont,ORLEANS,STANDARD
05860,44.823782,-72.102019,ORLEANS,VT,Vermont,ORLEANS,STANDARD
05861,44.46239,-72.135804,PASSUMPSIC,VT,Vermont,CALEDONIA,PO BOX ONLY
05862,44.46239,-72.135804,PEACHAM,VT,Vermont,CALEDONIA,STANDARD
05863,44.503403,-71.972088,SAINT JOHNSBURY CENTER,VT,Vermont,CALEDONIA,PO BOX ONLY
05866,44.639653,-72.132255,SHEFFIELD,VT,Vermont,CALEDONIA,STANDARD
05867,44.664521,-72.042415,SUTTON,VT,Vermont,CALEDONIA,STANDARD
05868,44.775607,-72.22641,TROY,VT,Vermont,ORLEANS,STANDARD
05871,44.683041,-71.936817,WEST BURKE,VT,Vermont,CALEDONIA,STANDARD
05872,44.849402,-72.03121,WEST CHARLESTON,VT,Vermont,ORLEANS,STANDARD
05873,44.393366,-72.222424,WEST DANVILLE,VT,Vermont,CALEDONIA,STANDARD
05874,44.869117,-72.450485,WESTFIELD,VT,Vermont,ORLEANS,STANDARD
05875,44.710028,-72.258038,WEST GLOVER,VT,Vermont,ORLEANS,STANDARD
05901,44.680771,-71.719436,AVERILL,VT,Vermont,ESSEX,STANDARD
05902,44.680771,-71.719436,BEECHER FALLS,VT,Vermont,ESSEX,STANDARD
05903,44.930787,-71.597809,CANAAN,VT,Vermont,ESSEX,STANDARD
05904,44.680771,-71.719436,GILMAN,VT,Vermont,ESSEX,STANDARD
05905,44.671187,-71.662213,GUILDHALL,VT,Vermont,ESSEX,STANDARD
05906,44.680771,-71.719436,LUNENBURG,VT,Vermont,ESSEX,STANDARD
05907,44.932643,-71.776359,NORTON,VT,Vermont,ESSEX,STANDARD
06001,41.757944,-72.728272,AVON,CT,Connecticut,HARTFORD,STANDARD
06002,41.851961,-72.738939,BLOOMFIELD,CT,Connecticut,HARTFORD,STANDARD
06006,41.879637,-72.734271,WINDSOR,CT,Connecticut,HARTFORD,UNIQUE
06010,41.681198,-72.939577,BRISTOL,CT,Connecticut,HARTFORD,STANDARD
06011,41.791776,-72.718832,BRISTOL,CT,Connecticut,HARTFORD,STANDARD
06013,41.761773,-72.95826,BURLINGTON,CT,Connecticut,HARTFORD,STANDARD
06016,41.842097,-72.708388,BROAD BROOK,CT,Connecticut,HARTFORD,STANDARD
06018,42.001585,-73.295891,CANAAN,CT,Connecticut,LITCHFIELD,STANDARD
06019,41.842882,-72.899645,CANTON,CT,Connecticut,HARTFORD,STANDARD
06020,41.853921,-72.902811,CANTON CENTER,CT,Connecticut,HARTFORD,STANDARD
06021,42.005809,-73.118329,COLEBROOK,CT,Connecticut,LITCHFIELD,STANDARD
06022,41.851597,-72.918127,COLLINSVILLE,CT,Connecticut,HARTFORD,STANDARD
06023,41.613489,-72.7207,EAST BERLIN,CT,Connecticut,HARTFORD,STANDARD
06024,42.015806,-73.291299,EAST CANAAN,CT,Connecticut,LITCHFIELD,STANDARD
06025,41.688896,-72.534482,EAST GLASTONBURY,CT,Connecticut,HARTFORD,PO BOX ONLY
06026,41.939096,-72.740538,EAST GRANBY,CT,Connecticut,HARTFORD,STANDARD
06027,42.004978,-72.896907,EAST HARTLAND,CT,Connecticut,HARTFORD,STANDARD
06028,41.859248,-72.603033,EAST WINDSOR HILL,CT,Connecticut,HARTFORD,PO BOX ONLY
06029,41.849319,-72.411777,ELLINGTON,CT,Connecticut,TOLLAND,STANDARD
06030,41.791776,-72.718832,FARMINGTON,CT,Connecticut,HARTFORD,UNIQUE
06031,41.949717,-73.304403,FALLS VILLAGE,CT,Connecticut,LITCHFIELD,STANDARD
06032,41.726769,-72.829543,FARMINGTON,CT,Connecticut,HARTFORD,STANDARD
